
0.000494;0.000044;0.009197;0.017431;0.029091;0.023188;0.033473;0.034829;0.036832;0.042699;0.041374;0.067062;0.082948;0.066381;0.072092;0.077692;0.091709;0.083567;0.103588;0.085668;0.102426;0.117203;0.107813;0.131096;0.144765;0.142454;0.146139;0.148399;0.153616;0.160934;0.201322;0.196456;0.199511;0.202170;0.193508;0.217549;0.214605;0.215219;0.222124;0.200978;0.308849;0.280897;0.231246;0.246567;0.245424;0.284143;0.241446;0.303347;0.284249;0.283434;0.294998;0.327824;0.318733;0.327130;0.332390;0.333510;0.343713;0.330663;0.356282;0.345592;0.375100;0.373593;0.410230;0.385313;0.412661;0.435540;0.416392;0.423367;0.511907;0.441390;0.410817;0.451631;0.455878;0.486220;0.466152;0.481056;0.453182;0.494883;0.479259;0.520394;0.519234;0.546086;0.539186;0.591631;
0.000987;0.000035;0.014978;0.020551;0.025282;0.023461;0.037075;0.047367;0.037093;0.048156;0.044654;0.069306;0.085315;0.069753;0.085145;0.080726;0.091952;0.083636;0.102766;0.092420;0.109878;0.119471;0.108302;0.142046;0.144947;0.137260;0.148512;0.145332;0.157598;0.162653;0.238919;0.195145;0.173499;0.213166;0.208300;0.246185;0.231815;0.204802;0.242251;0.228003;0.284562;0.237821;0.251656;0.247038;0.246680;0.451277;0.240401;0.325266;0.542203;0.295122;0.267828;0.297477;0.295753;0.329777;0.339041;0.345567;0.346833;0.347423;0.350081;0.366806;0.383087;0.356162;0.401600;0.401376;0.424444;0.422672;0.395684;0.428386;0.405254;0.428900;0.429101;0.401966;0.441326;0.425595;0.462816;0.502387;0.556138;0.500230;0.516496;0.486816;0.547098;0.535282;0.505769;0.483206;
0.003342;0.008637;0.013970;0.020899;0.028573;0.032754;0.043246;0.044728;0.061234;0.068780;0.073987;0.078668;0.082290;0.085732;0.085593;0.099021;0.100403;0.114278;0.112574;0.119320;0.138497;0.133139;0.165417;0.152109;0.150293;0.171813;0.164265;0.187293;0.181050;0.182038;0.190729;0.208143;0.219566;0.207997;0.236281;0.251119;0.236334;0.231500;0.241430;0.249096;0.271192;0.252593;0.267427;0.282925;0.284346;0.304806;0.308526;0.292545;0.313250;0.311365;0.328418;0.324907;0.330906;0.342350;0.341110;0.348036;0.355919;0.367503;0.377010;0.389878;0.395006;0.400257;0.399198;0.401522;0.415629;0.406467;0.389821;0.414595;0.430839;0.438441;0.429044;0.452425;0.436356;0.471627;0.475121;0.496399;0.509626;0.479610;0.508829;0.482512;0.508859;0.491930;0.531670;0.506600;
0.007933;0.009589;0.015597;0.022067;0.029526;0.035728;0.047519;0.054272;0.063182;0.068502;0.075888;0.094793;0.095567;0.101724;0.114825;0.119183;0.129559;0.135649;0.150689;0.165746;0.171798;0.175448;0.197774;0.224313;0.218223;0.223312;0.233069;0.243151;0.254231;0.263745;0.291261;0.305082;0.292769;0.298279;0.321051;0.343522;0.346684;0.380186;0.385520;0.382876;0.397945;0.415016;0.430019;0.438608;0.470725;0.464467;0.476387;0.502899;0.520247;0.504407;0.543537;0.535936;0.556383;0.564325;0.592940;0.608157;0.655130;0.640794;0.634998;0.649919;0.685829;0.690098;0.700444;0.711370;0.743564;0.749865;0.770778;0.792223;0.805259;0.827615;0.862686;0.842827;0.866487;0.889355;0.852098;0.939615;0.886024;0.968057;0.924776;0.943199;1.022862;0.995506;0.995190;1.020394;
0.003909;0.010110;0.017239;0.022737;0.029740;0.037035;0.046365;0.058699;0.063062;0.069488;0.074990;0.095168;0.096988;0.101927;0.118230;0.126258;0.145618;0.141375;0.149279;0.163078;0.178234;0.182795;0.196371;0.200706;0.218648;0.228625;0.230676;0.234737;0.267856;0.277387;0.281199;0.295957;0.336393;0.318147;0.347682;0.341094;0.351034;0.367144;0.373787;0.389229;0.405757;0.413748;0.423353;0.476775;0.450455;0.477140;0.474440;0.489685;0.516838;0.525347;0.529804;0.547451;0.589402;0.558858;0.579596;0.628308;0.623724;0.629516;0.659943;0.649535;0.666371;0.719723;0.695297;0.727763;0.797141;0.751636;0.784845;0.889656;0.766479;0.819475;0.833869;0.953273;0.912050;0.868913;1.017281;0.922158;0.888582;0.960837;0.943411;0.949410;0.957662;0.978126;0.994324;1.011343;
0.001409;0.000123;0.000213;0.000274;0.000163;0.000191;0.000219;0.000452;0.000278;0.000305;0.000335;0.000369;0.000405;0.000427;0.000458;0.000494;0.000521;0.000557;0.000592;0.000624;0.000658;0.000694;0.000733;0.000998;0.000798;0.000834;0.000885;0.000938;0.000949;0.000995;0.001024;0.001070;0.001104;0.001149;0.001186;0.001245;0.001273;0.002471;0.001359;0.001679;0.001446;0.001568;0.001531;0.001575;0.001615;0.001741;0.001716;0.001772;0.001943;0.001866;0.001941;0.002120;0.002008;0.002228;0.002246;0.002210;0.002255;0.002284;0.002318;0.002373;0.002429;0.002469;0.002528;0.003730;0.002649;0.002700;0.004290;0.003108;0.002919;0.002923;0.003239;0.003062;0.003233;0.003202;0.003226;0.003311;0.003358;0.003569;0.003808;0.003541;0.003615;0.003693;0.003725;0.003800;
0.002022;0.000142;0.000130;0.000163;0.000195;0.000422;0.000260;0.000294;0.000332;0.000363;0.000400;0.000439;0.000476;0.000507;0.000553;0.000593;0.000629;0.000889;0.000805;0.000770;0.000793;0.000834;0.000920;0.000931;0.000965;0.001046;0.001219;0.001628;0.001130;0.001184;0.001239;0.001466;0.001322;0.001363;0.001414;0.001475;0.001604;0.001559;0.001672;0.002638;0.001827;0.001762;0.001818;0.002471;0.003460;0.002012;0.003178;0.002112;0.002154;0.002203;0.003553;0.002315;0.003015;0.002437;0.002490;0.002558;0.002612;0.002674;0.004560;0.002775;0.004348;0.002924;0.004002;0.003277;0.003101;0.003160;0.003239;0.003505;0.003801;0.003772;0.005611;0.005008;0.003692;0.004524;0.003786;0.005925;0.003936;0.003998;0.004063;0.005644;0.004202;0.005726;0.005107;0.004425;
0.001962;0.003380;0.003194;0.000163;0.003408;0.003627;0.003565;0.003524;0.003701;0.003440;0.003439;0.004809;0.004076;0.003633;0.003611;0.004089;0.003775;0.004567;0.004541;0.003875;0.003892;0.004511;0.004629;0.004141;0.004681;0.004787;0.004236;0.004245;0.004452;0.005043;0.004993;0.004918;0.005206;0.005231;0.005845;0.005286;0.005495;0.005491;0.005901;0.006013;0.005912;0.005362;0.005660;0.005549;0.005913;0.005854;0.005958;0.006133;0.006667;0.006979;0.006439;0.006305;0.006256;0.007141;0.008649;0.008150;0.009141;0.006099;0.007623;0.006806;0.007995;0.006219;0.007758;0.010420;0.006731;0.007210;0.007671;0.009391;0.009638;0.007802;0.007232;0.010335;0.008174;0.009552;0.009969;0.007754;0.008426;0.010636;0.007672;0.007581;0.010153;0.008346;0.007994;0.008752;
